Features: 16,,,,,,,,
Target Class: blackscholes,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,
"Nu: 0.0002, Gamma: 0.0001",800,17,160,19,82.2289156626506,30,40,
"Nu: 0.0002, Gamma: 0.0002",794,13,166,23,82.0281124497992,30,40,
"Nu: 0.0002, Gamma: 0.0003",882,33,78,3,88.85542168674698,30,40,
"Nu: 0.0002, Gamma: 0.0004",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0002, Gamma: 0.005",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0002, Gamma: 0.05",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0002, Gamma: 0.0625",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0002, Gamma: 0.1",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0002, Gamma: 0.2",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0002, Gamma: 0.5",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0002, Gamma: 0.7",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0002, Gamma: 0.9",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0002, Gamma: 0.99",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0003, Gamma: 1e-05",737,3,223,33,77.30923694779116,30,40,
"Nu: 0.0003, Gamma: 2e-05",739,5,221,31,77.30923694779116,30,40,
"Nu: 0.0003, Gamma: 3e-05",745,5,215,31,77.91164658634538,30,40,
"Nu: 0.0003, Gamma: 4e-05",880,14,80,22,90.56224899598394,30,40,
"Nu: 0.0003, Gamma: 5e-05",757,9,203,27,78.714859437751,30,40,
"Nu: 0.0003, Gamma: 6e-05",812,9,148,27,84.23694779116467,30,40,
"Nu: 0.0003, Gamma: 7e-05",757,9,203,27,78.714859437751,30,40,
"Nu: 0.0003, Gamma: 8e-05",769,10,191,26,79.81927710843374,30,40,
"Nu: 0.0003, Gamma: 9e-05",771,11,189,25,79.91967871485943,30,40,
"Nu: 0.0003, Gamma: 0.0001",800,17,160,19,82.2289156626506,30,40,
"Nu: 0.0003, Gamma: 0.0002",911,24,49,12,92.67068273092369,30,40,
"Nu: 0.0003, Gamma: 0.0003",949,35,11,1,95.38152610441767,30,40,
"Nu: 0.0003, Gamma: 0.0004",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0003, Gamma: 0.005",958,34,2,2,96.3855421686747,30,40,
"Nu: 0.0003, Gamma: 0.05",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0003, Gamma: 0.0625",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0003, Gamma: 0.1",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0003, Gamma: 0.2",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0003, Gamma: 0.5",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0003, Gamma: 0.7",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0003, Gamma: 0.9",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0003, Gamma: 0.99",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0004, Gamma: 1e-05",737,2,223,34,77.40963855421687,30,40,
"Nu: 0.0004, Gamma: 2e-05",738,4,222,32,77.30923694779116,30,40,
"Nu: 0.0004, Gamma: 3e-05",739,4,221,32,77.40963855421687,30,40,
"Nu: 0.0004, Gamma: 4e-05",878,14,82,22,90.36144578313254,30,40,
"Nu: 0.0004, Gamma: 5e-05",751,7,209,29,78.3132530120482,30,40,
"Nu: 0.0004, Gamma: 6e-05",806,9,154,27,83.63453815261043,30,40,
"Nu: 0.0004, Gamma: 7e-05",914,27,46,9,92.67068273092369,30,40,
"Nu: 0.0004, Gamma: 8e-05",841,17,119,19,86.34538152610442,30,40,
"Nu: 0.0004, Gamma: 9e-05",760,10,200,26,78.91566265060241,30,40,
"Nu: 0.0004, Gamma: 0.0001",876,19,84,17,89.65863453815261,30,40,
"Nu: 0.0004, Gamma: 0.0002",786,12,174,24,81.32530120481928,30,40,
"Nu: 0.0004, Gamma: 0.0003",869,16,91,20,89.2570281124498,30,40,
"Nu: 0.0004, Gamma: 0.0004",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0004, Gamma: 0.005",958,34,2,2,96.3855421686747,30,40,
"Nu: 0.0004, Gamma: 0.05",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0004, Gamma: 0.0625",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0004, Gamma: 0.1",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0004, Gamma: 0.2",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0004, Gamma: 0.5",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0004, Gamma: 0.7",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0004, Gamma: 0.9",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0004, Gamma: 0.99",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.005, Gamma: 1e-05",769,2,191,34,80.62248995983936,30,40,
"Nu: 0.005, Gamma: 2e-05",784,5,176,31,81.82730923694778,30,40,
"Nu: 0.005, Gamma: 3e-05",778,4,182,32,81.32530120481928,30,40,
"Nu: 0.005, Gamma: 4e-05",781,5,179,31,81.52610441767068,30,40,
"Nu: 0.005, Gamma: 5e-05",790,8,170,28,82.1285140562249,30,40,
"Nu: 0.005, Gamma: 6e-05",793,8,167,28,82.429718875502,30,40,
"Nu: 0.005, Gamma: 7e-05",797,8,163,28,82.83132530120481,30,40,
"Nu: 0.005, Gamma: 8e-05",798,9,162,27,82.83132530120481,30,40,
"Nu: 0.005, Gamma: 9e-05",801,9,159,27,83.13253012048193,30,40,
"Nu: 0.005, Gamma: 0.0001",799,9,161,27,82.93172690763052,30,40,
"Nu: 0.005, Gamma: 0.0002",805,10,155,26,83.43373493975903,30,40,
"Nu: 0.005, Gamma: 0.0003",822,13,138,23,84.83935742971887,30,40,
"Nu: 0.005, Gamma: 0.0004",837,12,123,24,86.44578313253012,30,40,
"Nu: 0.005, Gamma: 0.005",912,26,48,10,92.570281124498,30,40,
"Nu: 0.005, Gamma: 0.05",946,35,14,1,95.08032128514057,30,40,
"Nu: 0.005, Gamma: 0.0625",951,35,9,1,95.58232931726907,30,40,
"Nu: 0.005, Gamma: 0.1",955,35,5,1,95.98393574297188,30,40,
"Nu: 0.005, Gamma: 0.2",958,36,2,0,96.18473895582329,30,40,
"Nu: 0.005, Gamma: 0.5",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.005, Gamma: 0.7",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.005, Gamma: 0.9",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.005, Gamma: 0.99",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.05, Gamma: 1e-05",769,2,191,34,80.62248995983936,30,40,
"Nu: 0.05, Gamma: 2e-05",773,4,187,32,80.82329317269075,30,40,
"Nu: 0.05, Gamma: 3e-05",777,4,183,32,81.22489959839358,30,40,
"Nu: 0.05, Gamma: 4e-05",778,5,182,31,81.22489959839358,30,40,
"Nu: 0.05, Gamma: 5e-05",789,7,171,29,82.1285140562249,30,40,
"Nu: 0.05, Gamma: 6e-05",793,8,167,28,82.429718875502,30,40,
"Nu: 0.05, Gamma: 7e-05",797,9,163,27,82.73092369477911,30,40,
"Nu: 0.05, Gamma: 8e-05",798,9,162,27,82.83132530120481,30,40,
"Nu: 0.05, Gamma: 9e-05",799,9,161,27,82.93172690763052,30,40,
"Nu: 0.05, Gamma: 0.0001",800,9,160,27,83.03212851405623,30,40,
"Nu: 0.05, Gamma: 0.0002",806,9,154,27,83.63453815261043,30,40,
"Nu: 0.05, Gamma: 0.0003",825,11,135,25,85.34136546184739,30,40,
"Nu: 0.05, Gamma: 0.0004",839,11,121,25,86.74698795180723,30,40,
"Nu: 0.05, Gamma: 0.005",911,23,49,13,92.7710843373494,30,40,
"Nu: 0.05, Gamma: 0.05",944,34,16,2,94.97991967871486,30,40,
"Nu: 0.05, Gamma: 0.0625",949,35,11,1,95.38152610441767,30,40,
"Nu: 0.05, Gamma: 0.1",953,35,7,1,95.78313253012048,30,40,
"Nu: 0.05, Gamma: 0.2",959,36,1,0,96.285140562249,30,40,
"Nu: 0.05, Gamma: 0.5",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.05, Gamma: 0.7",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.05, Gamma: 0.9",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.05, Gamma: 0.99",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0625, Gamma: 1e-05",769,2,191,34,80.62248995983936,30,40,
"Nu: 0.0625, Gamma: 2e-05",773,4,187,32,80.82329317269075,30,40,
"Nu: 0.0625, Gamma: 3e-05",777,4,183,32,81.22489959839358,30,40,
"Nu: 0.0625, Gamma: 4e-05",778,5,182,31,81.22489959839358,30,40,
"Nu: 0.0625, Gamma: 5e-05",789,7,171,29,82.1285140562249,30,40,
"Nu: 0.0625, Gamma: 6e-05",793,8,167,28,82.429718875502,30,40,
"Nu: 0.0625, Gamma: 7e-05",797,9,163,27,82.73092369477911,30,40,
"Nu: 0.0625, Gamma: 8e-05",797,9,163,27,82.73092369477911,30,40,
"Nu: 0.0625, Gamma: 9e-05",800,9,160,27,83.03212851405623,30,40,
"Nu: 0.0625, Gamma: 0.0001",800,9,160,27,83.03212851405623,30,40,
"Nu: 0.0625, Gamma: 0.0002",806,9,154,27,83.63453815261043,30,40,
"Nu: 0.0625, Gamma: 0.0003",826,11,134,25,85.4417670682731,30,40,
"Nu: 0.0625, Gamma: 0.0004",839,11,121,25,86.74698795180723,30,40,
"Nu: 0.0625, Gamma: 0.005",911,23,49,13,92.7710843373494,30,40,
"Nu: 0.0625, Gamma: 0.05",945,34,15,2,95.08032128514057,30,40,
"Nu: 0.0625, Gamma: 0.0625",949,35,11,1,95.38152610441767,30,40,
"Nu: 0.0625, Gamma: 0.1",953,35,7,1,95.78313253012048,30,40,
"Nu: 0.0625, Gamma: 0.2",959,36,1,0,96.285140562249,30,40,
"Nu: 0.0625, Gamma: 0.5",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0625, Gamma: 0.7",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0625, Gamma: 0.9",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.0625, Gamma: 0.99",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.1, Gamma: 1e-05",769,2,191,34,80.62248995983936,30,40,
"Nu: 0.1, Gamma: 2e-05",773,4,187,32,80.82329317269075,30,40,
"Nu: 0.1, Gamma: 3e-05",777,4,183,32,81.22489959839358,30,40,
"Nu: 0.1, Gamma: 4e-05",778,5,182,31,81.22489959839358,30,40,
"Nu: 0.1, Gamma: 5e-05",789,7,171,29,82.1285140562249,30,40,
"Nu: 0.1, Gamma: 6e-05",793,8,167,28,82.429718875502,30,40,
"Nu: 0.1, Gamma: 7e-05",797,9,163,27,82.73092369477911,30,40,
"Nu: 0.1, Gamma: 8e-05",798,9,162,27,82.83132530120481,30,40,
"Nu: 0.1, Gamma: 9e-05",799,9,161,27,82.93172690763052,30,40,
"Nu: 0.1, Gamma: 0.0001",800,9,160,27,83.03212851405623,30,40,
"Nu: 0.1, Gamma: 0.0002",806,9,154,27,83.63453815261043,30,40,
"Nu: 0.1, Gamma: 0.0003",826,10,134,26,85.54216867469879,30,40,
"Nu: 0.1, Gamma: 0.0004",839,11,121,25,86.74698795180723,30,40,
"Nu: 0.1, Gamma: 0.005",911,23,49,13,92.7710843373494,30,40,
"Nu: 0.1, Gamma: 0.05",944,35,16,1,94.87951807228916,30,40,
"Nu: 0.1, Gamma: 0.0625",949,35,11,1,95.38152610441767,30,40,
"Nu: 0.1, Gamma: 0.1",953,35,7,1,95.78313253012048,30,40,
"Nu: 0.1, Gamma: 0.2",959,36,1,0,96.285140562249,30,40,
"Nu: 0.1, Gamma: 0.5",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.1, Gamma: 0.7",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.1, Gamma: 0.9",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.1, Gamma: 0.99",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.2, Gamma: 1e-05",772,6,188,30,80.52208835341365,30,40,
"Nu: 0.2, Gamma: 2e-05",778,6,182,30,81.12449799196787,30,40,
"Nu: 0.2, Gamma: 3e-05",779,7,181,29,81.12449799196787,30,40,
"Nu: 0.2, Gamma: 4e-05",783,8,177,28,81.42570281124499,30,40,
"Nu: 0.2, Gamma: 5e-05",788,8,172,28,81.92771084337349,30,40,
"Nu: 0.2, Gamma: 6e-05",794,8,166,28,82.53012048192771,30,40,
"Nu: 0.2, Gamma: 7e-05",796,8,164,28,82.73092369477911,30,40,
"Nu: 0.2, Gamma: 8e-05",798,9,162,27,82.83132530120481,30,40,
"Nu: 0.2, Gamma: 9e-05",799,9,161,27,82.93172690763052,30,40,
"Nu: 0.2, Gamma: 0.0001",800,9,160,27,83.03212851405623,30,40,
"Nu: 0.2, Gamma: 0.0002",806,9,154,27,83.63453815261043,30,40,
"Nu: 0.2, Gamma: 0.0003",826,10,134,26,85.54216867469879,30,40,
"Nu: 0.2, Gamma: 0.0004",839,11,121,25,86.74698795180723,30,40,
"Nu: 0.2, Gamma: 0.005",911,23,49,13,92.7710843373494,30,40,
"Nu: 0.2, Gamma: 0.05",944,35,16,1,94.87951807228916,30,40,
"Nu: 0.2, Gamma: 0.0625",949,35,11,1,95.38152610441767,30,40,
"Nu: 0.2, Gamma: 0.1",953,35,7,1,95.78313253012048,30,40,
"Nu: 0.2, Gamma: 0.2",959,36,1,0,96.285140562249,30,40,
"Nu: 0.2, Gamma: 0.5",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.2, Gamma: 0.7",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.2, Gamma: 0.9",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.2, Gamma: 0.99",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.5, Gamma: 1e-05",874,15,86,21,89.85943775100401,30,40,
"Nu: 0.5, Gamma: 2e-05",864,15,96,21,88.85542168674698,30,40,
"Nu: 0.5, Gamma: 3e-05",862,15,98,21,88.65461847389558,30,40,
"Nu: 0.5, Gamma: 4e-05",859,15,101,21,88.35341365461848,30,40,
"Nu: 0.5, Gamma: 5e-05",857,15,103,21,88.15261044176707,30,40,
"Nu: 0.5, Gamma: 6e-05",854,15,106,21,87.85140562248996,30,40,
"Nu: 0.5, Gamma: 7e-05",853,15,107,21,87.75100401606426,30,40,
"Nu: 0.5, Gamma: 8e-05",853,15,107,21,87.75100401606426,30,40,
"Nu: 0.5, Gamma: 9e-05",853,15,107,21,87.75100401606426,30,40,
"Nu: 0.5, Gamma: 0.0001",850,15,110,21,87.44979919678715,30,40,
"Nu: 0.5, Gamma: 0.0002",846,14,114,22,87.14859437751004,30,40,
"Nu: 0.5, Gamma: 0.0003",849,13,111,23,87.55020080321285,30,40,
"Nu: 0.5, Gamma: 0.0004",854,15,106,21,87.85140562248996,30,40,
"Nu: 0.5, Gamma: 0.005",911,24,49,12,92.67068273092369,30,40,
"Nu: 0.5, Gamma: 0.05",944,35,16,1,94.87951807228916,30,40,
"Nu: 0.5, Gamma: 0.0625",949,35,11,1,95.38152610441767,30,40,
"Nu: 0.5, Gamma: 0.1",953,35,7,1,95.78313253012048,30,40,
"Nu: 0.5, Gamma: 0.2",959,36,1,0,96.285140562249,30,40,
"Nu: 0.5, Gamma: 0.5",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.5, Gamma: 0.7",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.5, Gamma: 0.9",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.5, Gamma: 0.99",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.7, Gamma: 1e-05",910,20,50,16,92.9718875502008,30,40,
"Nu: 0.7, Gamma: 2e-05",907,20,53,16,92.67068273092369,30,40,
"Nu: 0.7, Gamma: 3e-05",905,20,55,16,92.46987951807229,30,40,
"Nu: 0.7, Gamma: 4e-05",904,21,56,15,92.26907630522089,30,40,
"Nu: 0.7, Gamma: 5e-05",901,21,59,15,91.96787148594377,30,40,
"Nu: 0.7, Gamma: 6e-05",901,21,59,15,91.96787148594377,30,40,
"Nu: 0.7, Gamma: 7e-05",901,21,59,15,91.96787148594377,30,40,
"Nu: 0.7, Gamma: 8e-05",902,21,58,15,92.06827309236948,30,40,
"Nu: 0.7, Gamma: 9e-05",898,21,62,15,91.66666666666666,30,40,
"Nu: 0.7, Gamma: 0.0001",896,21,64,15,91.46586345381526,30,40,
"Nu: 0.7, Gamma: 0.0002",894,22,66,14,91.16465863453816,30,40,
"Nu: 0.7, Gamma: 0.0003",899,22,61,14,91.66666666666666,30,40,
"Nu: 0.7, Gamma: 0.0004",899,23,61,13,91.56626506024097,30,40,
"Nu: 0.7, Gamma: 0.005",920,26,40,10,93.37349397590361,30,40,
"Nu: 0.7, Gamma: 0.05",944,35,16,1,94.87951807228916,30,40,
"Nu: 0.7, Gamma: 0.0625",949,35,11,1,95.38152610441767,30,40,
"Nu: 0.7, Gamma: 0.1",953,35,7,1,95.78313253012048,30,40,
"Nu: 0.7, Gamma: 0.2",959,36,1,0,96.285140562249,30,40,
"Nu: 0.7, Gamma: 0.5",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.7, Gamma: 0.7",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.7, Gamma: 0.9",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.7, Gamma: 0.99",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.9, Gamma: 1e-05",943,30,17,6,95.28112449799197,30,40,
"Nu: 0.9, Gamma: 2e-05",947,31,13,5,95.58232931726907,30,40,
"Nu: 0.9, Gamma: 3e-05",949,31,11,5,95.78313253012048,30,40,
"Nu: 0.9, Gamma: 4e-05",950,31,10,5,95.88353413654619,30,40,
"Nu: 0.9, Gamma: 5e-05",951,31,9,5,95.98393574297188,30,40,
"Nu: 0.9, Gamma: 6e-05",951,31,9,5,95.98393574297188,30,40,
"Nu: 0.9, Gamma: 7e-05",950,31,10,5,95.88353413654619,30,40,
"Nu: 0.9, Gamma: 8e-05",951,31,9,5,95.98393574297188,30,40,
"Nu: 0.9, Gamma: 9e-05",951,31,9,5,95.98393574297188,30,40,
"Nu: 0.9, Gamma: 0.0001",953,32,7,4,96.08433734939759,30,40,
"Nu: 0.9, Gamma: 0.0002",953,31,7,5,96.18473895582329,30,40,
"Nu: 0.9, Gamma: 0.0003",949,33,11,3,95.58232931726907,30,40,
"Nu: 0.9, Gamma: 0.0004",947,33,13,3,95.38152610441767,30,40,
"Nu: 0.9, Gamma: 0.005",933,34,27,2,93.87550200803213,30,40,
"Nu: 0.9, Gamma: 0.05",945,35,15,1,94.97991967871486,30,40,
"Nu: 0.9, Gamma: 0.0625",949,35,11,1,95.38152610441767,30,40,
"Nu: 0.9, Gamma: 0.1",953,35,7,1,95.78313253012048,30,40,
"Nu: 0.9, Gamma: 0.2",959,36,1,0,96.285140562249,30,40,
"Nu: 0.9, Gamma: 0.5",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.9, Gamma: 0.7",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.9, Gamma: 0.9",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.9, Gamma: 0.99",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.99, Gamma: 1e-05",957,36,3,0,96.08433734939759,30,40,
"Nu: 0.99, Gamma: 2e-05",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.99, Gamma: 3e-05",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.99, Gamma: 4e-05",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.99, Gamma: 5e-05",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.99, Gamma: 6e-05",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.99, Gamma: 7e-05",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.99, Gamma: 8e-05",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.99, Gamma: 9e-05",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.99, Gamma: 0.0001",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.99, Gamma: 0.0002",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.99, Gamma: 0.0003",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.99, Gamma: 0.0004",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.99, Gamma: 0.005",952,35,8,1,95.68273092369478,30,40,
"Nu: 0.99, Gamma: 0.05",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.99, Gamma: 0.0625",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.99, Gamma: 0.1",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.99, Gamma: 0.2",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.99, Gamma: 0.5",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.99, Gamma: 0.7",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.99, Gamma: 0.9",960,36,0,0,96.3855421686747,30,40,
"Nu: 0.99, Gamma: 0.99",960,36,0,0,96.3855421686747,30,40,
,,,,,,,,
Target Class: blackscholes-bodytrack,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,
"Nu: 5e-05, Gamma: 1e-05",976,33,0,1,96.73267326732673,30,40,
"Nu: 5e-05, Gamma: 2e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 5e-05, Gamma: 3e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 5e-05, Gamma: 4e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 5e-05, Gamma: 5e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 5e-05, Gamma: 6e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 5e-05, Gamma: 7e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 5e-05, Gamma: 8e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 5e-05, Gamma: 9e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 5e-05, Gamma: 0.0001",976,34,0,0,96.63366336633663,30,40,
"Nu: 5e-05, Gamma: 0.0002",976,34,0,0,96.63366336633663,30,40,
"Nu: 5e-05, Gamma: 0.0003",976,34,0,0,96.63366336633663,30,40,
"Nu: 5e-05, Gamma: 0.0004",976,34,0,0,96.63366336633663,30,40,
"Nu: 5e-05, Gamma: 0.005",976,34,0,0,96.63366336633663,30,40,
"Nu: 5e-05, Gamma: 0.05",976,34,0,0,96.63366336633663,30,40,
"Nu: 5e-05, Gamma: 0.0625",976,34,0,0,96.63366336633663,30,40,
"Nu: 5e-05, Gamma: 0.1",976,34,0,0,96.63366336633663,30,40,
"Nu: 5e-05, Gamma: 0.2",976,34,0,0,96.63366336633663,30,40,
"Nu: 5e-05, Gamma: 0.5",976,34,0,0,96.63366336633663,30,40,
"Nu: 5e-05, Gamma: 0.7",976,34,0,0,96.63366336633663,30,40,
"Nu: 5e-05, Gamma: 0.9",976,34,0,0,96.63366336633663,30,40,
"Nu: 5e-05, Gamma: 0.99",976,34,0,0,96.63366336633663,30,40,
"Nu: 6e-05, Gamma: 1e-05",734,11,242,23,74.95049504950495,30,40,
"Nu: 6e-05, Gamma: 2e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 6e-05, Gamma: 3e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 6e-05, Gamma: 4e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 6e-05, Gamma: 5e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 6e-05, Gamma: 6e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 6e-05, Gamma: 7e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 6e-05, Gamma: 8e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 6e-05, Gamma: 9e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 6e-05, Gamma: 0.0001",976,34,0,0,96.63366336633663,30,40,
"Nu: 6e-05, Gamma: 0.0002",976,34,0,0,96.63366336633663,30,40,
"Nu: 6e-05, Gamma: 0.0003",976,34,0,0,96.63366336633663,30,40,
"Nu: 6e-05, Gamma: 0.0004",976,34,0,0,96.63366336633663,30,40,
"Nu: 6e-05, Gamma: 0.005",976,34,0,0,96.63366336633663,30,40,
"Nu: 6e-05, Gamma: 0.05",976,34,0,0,96.63366336633663,30,40,
"Nu: 6e-05, Gamma: 0.0625",976,34,0,0,96.63366336633663,30,40,
"Nu: 6e-05, Gamma: 0.1",976,34,0,0,96.63366336633663,30,40,
"Nu: 6e-05, Gamma: 0.2",976,34,0,0,96.63366336633663,30,40,
"Nu: 6e-05, Gamma: 0.5",976,33,0,1,96.73267326732673,30,40,
"Nu: 6e-05, Gamma: 0.7",976,33,0,1,96.73267326732673,30,40,
"Nu: 6e-05, Gamma: 0.9",976,33,0,1,96.73267326732673,30,40,
"Nu: 6e-05, Gamma: 0.99",976,33,0,1,96.73267326732673,30,40,
"Nu: 7e-05, Gamma: 1e-05",976,33,0,1,96.73267326732673,30,40,
"Nu: 7e-05, Gamma: 2e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 7e-05, Gamma: 3e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 7e-05, Gamma: 4e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 7e-05, Gamma: 5e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 7e-05, Gamma: 6e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 7e-05, Gamma: 7e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 7e-05, Gamma: 8e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 7e-05, Gamma: 9e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 7e-05, Gamma: 0.0001",976,34,0,0,96.63366336633663,30,40,
"Nu: 7e-05, Gamma: 0.0002",976,34,0,0,96.63366336633663,30,40,
"Nu: 7e-05, Gamma: 0.0003",976,34,0,0,96.63366336633663,30,40,
"Nu: 7e-05, Gamma: 0.0004",976,34,0,0,96.63366336633663,30,40,
"Nu: 7e-05, Gamma: 0.005",976,34,0,0,96.63366336633663,30,40,
"Nu: 7e-05, Gamma: 0.05",976,34,0,0,96.63366336633663,30,40,
"Nu: 7e-05, Gamma: 0.0625",976,34,0,0,96.63366336633663,30,40,
"Nu: 7e-05, Gamma: 0.1",976,34,0,0,96.63366336633663,30,40,
"Nu: 7e-05, Gamma: 0.2",976,34,0,0,96.63366336633663,30,40,
"Nu: 7e-05, Gamma: 0.5",976,34,0,0,96.63366336633663,30,40,
"Nu: 7e-05, Gamma: 0.7",976,34,0,0,96.63366336633663,30,40,
"Nu: 7e-05, Gamma: 0.9",976,34,0,0,96.63366336633663,30,40,
"Nu: 7e-05, Gamma: 0.99",976,34,0,0,96.63366336633663,30,40,
"Nu: 8e-05, Gamma: 1e-05",976,32,0,2,96.83168316831683,30,40,
"Nu: 8e-05, Gamma: 2e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 8e-05, Gamma: 3e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 8e-05, Gamma: 4e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 8e-05, Gamma: 5e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 8e-05, Gamma: 6e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 8e-05, Gamma: 7e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 8e-05, Gamma: 8e-05",976,34,0,0,96.63366336633663,30,40,
"Nu: 8e-05, Gamma: 9e-05",976,34,0,0,96.63366336633663,30,40,
