Features: 16,,,,,,,,,Max Acc,,Max TN,
Target Class: blackscholes,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,,92.60273973,49,24,223
"Nu: 0.5, Gamma: 4e-05",161,18,127,16,54.9689441,10,40,,,,,
"Nu: 0.5, Gamma: 5e-05",130,14,158,20,46.58385093,10,40,,,,,
"Nu: 0.5, Gamma: 6e-05",130,14,158,20,46.58385093,10,40,,,,,
"Nu: 0.5, Gamma: 7e-05",163,18,125,16,55.59006211,10,40,,,,,
"Nu: 0.5, Gamma: 8e-05",133,14,155,20,47.51552795,10,40,,,,,
"Nu: 0.5, Gamma: 9e-05",165,19,123,15,55.90062112,10,40,,,,,
"Nu: 0.5, Gamma: 0.0001",133,15,155,19,47.20496894,10,40,,,,,
"Nu: 0.5, Gamma: 0.0002",173,19,115,15,58.38509317,10,40,,,,,
"Nu: 0.5, Gamma: 0.0003",137,16,151,18,48.13664596,10,40,,,,,
"Nu: 0.5, Gamma: 0.0004",177,21,111,13,59.00621118,10,40,,,,,
"Nu: 0.5, Gamma: 0.005",241,25,47,9,77.63975155,10,40,,,,,
"Nu: 0.5, Gamma: 0.05",249,28,39,6,79.19254658,10,40,,,,,
"Nu: 0.5, Gamma: 0.0625",284,32,4,2,88.81987578,10,40,,,,,
"Nu: 0.5, Gamma: 0.1",255,28,33,6,81.05590062,10,40,,,,,
"Nu: 0.5, Gamma: 0.2",288,33,0,1,89.7515528,10,40,,,,,
"Nu: 0.5, Gamma: 0.5",288,34,0,0,89.44099379,10,40,,,,,
"Nu: 0.5, Gamma: 0.7",256,30,32,4,80.74534161,10,40,,,,,
"Nu: 0.5, Gamma: 0.9",256,30,32,4,80.74534161,10,40,,,,,
"Nu: 0.5, Gamma: 0.99",288,34,0,0,89.44099379,10,40,,,,,
"Nu: 0.7, Gamma: 1e-05",235,26,53,8,75.46583851,10,40,,,,,
"Nu: 0.7, Gamma: 2e-05",224,27,64,7,71.73913043,10,40,,,,,
"Nu: 0.7, Gamma: 3e-05",213,27,75,7,68.32298137,10,40,,,,,
"Nu: 0.7, Gamma: 4e-05",200,23,88,11,65.52795031,10,40,,,,,
"Nu: 0.7, Gamma: 5e-05",196,23,92,11,64.28571429,10,40,,,,,
"Nu: 0.7, Gamma: 6e-05",193,21,95,13,63.97515528,10,40,,,,,
"Nu: 0.7, Gamma: 7e-05",189,21,99,13,62.73291925,10,40,,,,,
"Nu: 0.7, Gamma: 8e-05",185,21,103,13,61.49068323,10,40,,,,,
"Nu: 0.7, Gamma: 9e-05",183,21,105,13,60.86956522,10,40,,,,,
"Nu: 0.7, Gamma: 0.0001",184,21,104,13,61.18012422,10,40,,,,,
"Nu: 0.7, Gamma: 0.0002",191,23,97,11,62.73291925,10,40,,,,,
"Nu: 0.7, Gamma: 0.0003",160,21,128,13,53.72670807,10,40,,,,,
"Nu: 0.7, Gamma: 0.0004",167,21,121,13,55.90062112,10,40,,,,,
"Nu: 0.7, Gamma: 0.005",245,28,43,6,77.95031056,10,40,,,,,
"Nu: 0.7, Gamma: 0.05",249,28,39,6,79.19254658,10,40,,,,,
"Nu: 0.7, Gamma: 0.0625",252,28,36,6,80.1242236,10,40,,,,,
"Nu: 0.7, Gamma: 0.1",255,28,33,6,81.05590062,10,40,,,,,
"Nu: 0.7, Gamma: 0.2",256,29,32,5,81.05590062,10,40,,,,,
"Nu: 0.7, Gamma: 0.5",256,30,32,4,80.74534161,10,40,,,,,
"Nu: 0.7, Gamma: 0.7",256,30,32,4,80.74534161,10,40,,,,,
"Nu: 0.7, Gamma: 0.9",256,30,32,4,80.74534161,10,40,,,,,
"Nu: 0.7, Gamma: 0.99",256,30,32,4,80.74534161,10,40,,,,,
"Nu: 0.9, Gamma: 1e-05",270,30,18,4,85.0931677,10,40,,,,,
"Nu: 0.9, Gamma: 2e-05",263,30,25,4,82.91925466,10,40,,,,,
"Nu: 0.9, Gamma: 3e-05",259,29,29,5,81.98757764,10,40,,,,,
"Nu: 0.9, Gamma: 4e-05",259,32,29,2,81.05590062,10,40,,,,,
"Nu: 0.9, Gamma: 5e-05",258,32,30,2,80.74534161,10,40,,,,,
"Nu: 0.9, Gamma: 6e-05",254,32,34,2,79.50310559,10,40,,,,,
"Nu: 0.9, Gamma: 7e-05",250,32,38,2,78.26086957,10,40,,,,,
"Nu: 0.9, Gamma: 8e-05",254,32,34,2,79.50310559,10,40,,,,,
"Nu: 0.9, Gamma: 9e-05",253,33,35,1,78.88198758,10,40,,,,,
"Nu: 0.9, Gamma: 0.0001",253,33,35,1,78.88198758,10,40,,,,,
"Nu: 0.9, Gamma: 0.0002",261,33,27,1,81.36645963,10,40,,,,,
"Nu: 0.9, Gamma: 0.0003",261,33,27,1,81.36645963,10,40,,,,,
"Nu: 0.9, Gamma: 0.0004",258,32,30,2,80.74534161,10,40,,,,,
"Nu: 0.9, Gamma: 0.005",226,27,62,7,72.36024845,10,40,,,,,
"Nu: 0.9, Gamma: 0.05",287,32,1,2,89.7515528,10,40,,,,,
"Nu: 0.9, Gamma: 0.0625",287,32,1,2,89.7515528,10,40,,,,,
"Nu: 0.9, Gamma: 0.1",255,28,33,6,81.05590062,10,40,,,,,
"Nu: 0.9, Gamma: 0.2",256,29,32,5,81.05590062,10,40,,,,,
"Nu: 0.9, Gamma: 0.5",256,30,32,4,80.74534161,10,40,,,,,
"Nu: 0.9, Gamma: 0.7",288,34,0,0,89.44099379,10,40,,,,,
"Nu: 0.9, Gamma: 0.9",288,34,0,0,89.44099379,10,40,,,,,
"Nu: 0.9, Gamma: 0.99",288,34,0,0,89.44099379,10,40,,,,,
"Nu: 0.99, Gamma: 1e-05",288,33,0,1,89.7515528,10,40,,,,,
"Nu: 0.99, Gamma: 2e-05",287,34,1,0,89.13043478,10,40,,,,,
"Nu: 0.99, Gamma: 3e-05",286,34,2,0,88.81987578,10,40,,,,,
"Nu: 0.99, Gamma: 4e-05",285,34,3,0,88.50931677,10,40,,,,,
"Nu: 0.99, Gamma: 5e-05",282,34,6,0,87.57763975,10,40,,,,,
"Nu: 0.99, Gamma: 6e-05",282,34,6,0,87.57763975,10,40,,,,,
"Nu: 0.99, Gamma: 7e-05",282,34,6,0,87.57763975,10,40,,,,,
"Nu: 0.99, Gamma: 8e-05",282,34,6,0,87.57763975,10,40,,,,,
"Nu: 0.99, Gamma: 9e-05",282,34,6,0,87.57763975,10,40,,,,,
"Nu: 0.99, Gamma: 0.0001",282,34,6,0,87.57763975,10,40,,,,,
"Nu: 0.99, Gamma: 0.0002",283,34,5,0,87.88819876,10,40,,,,,
"Nu: 0.99, Gamma: 0.0003",286,34,2,0,88.81987578,10,40,,,,,
"Nu: 0.99, Gamma: 0.0004",287,34,1,0,89.13043478,10,40,,,,,
"Nu: 0.99, Gamma: 0.005",288,33,0,1,89.7515528,10,40,,,,,
"Nu: 0.99, Gamma: 0.05",256,30,32,4,80.74534161,10,40,,,,,
"Nu: 0.99, Gamma: 0.0625",288,34,0,0,89.44099379,10,40,,,,,
"Nu: 0.99, Gamma: 0.1",288,34,0,0,89.44099379,10,40,,,,,
"Nu: 0.99, Gamma: 0.2",288,34,0,0,89.44099379,10,40,,,,,
"Nu: 0.99, Gamma: 0.5",288,34,0,0,89.44099379,10,40,,,,,
"Nu: 0.99, Gamma: 0.7",288,34,0,0,89.44099379,10,40,,,,,
"Nu: 0.99, Gamma: 0.9",288,34,0,0,89.44099379,10,40,,,,,
"Nu: 0.99, Gamma: 0.99",288,34,0,0,89.44099379,10,40,,,,,
,,,,,,,,,,,,
Features: 16,,,,,,,,,Max Acc,,Max TN,
Target Class: blackscholes,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,,93.15068493,1685,22,1795
"Nu: 5e-05, Gamma: 1e-05",264,23,72,6,73.97260274,20,40,,,,,
"Nu: 5e-05, Gamma: 2e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 5e-05, Gamma: 3e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 5e-05, Gamma: 4e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 5e-05, Gamma: 5e-05",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 5e-05, Gamma: 6e-05",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 5e-05, Gamma: 7e-05",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 5e-05, Gamma: 8e-05",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 5e-05, Gamma: 9e-05",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 5e-05, Gamma: 0.0001",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 5e-05, Gamma: 0.0002",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 5e-05, Gamma: 0.0003",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 5e-05, Gamma: 0.0004",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 5e-05, Gamma: 0.005",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 5e-05, Gamma: 0.05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 5e-05, Gamma: 0.0625",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 5e-05, Gamma: 0.1",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 5e-05, Gamma: 0.2",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 5e-05, Gamma: 0.5",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 5e-05, Gamma: 0.7",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 5e-05, Gamma: 0.9",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 5e-05, Gamma: 0.99",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 6e-05, Gamma: 1e-05",264,23,72,6,73.97260274,20,40,,,,,
"Nu: 6e-05, Gamma: 2e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 6e-05, Gamma: 3e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 6e-05, Gamma: 4e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 6e-05, Gamma: 5e-05",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 6e-05, Gamma: 6e-05",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 6e-05, Gamma: 7e-05",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 6e-05, Gamma: 8e-05",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 6e-05, Gamma: 9e-05",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 6e-05, Gamma: 0.0001",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 6e-05, Gamma: 0.0002",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 6e-05, Gamma: 0.0003",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 6e-05, Gamma: 0.0004",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 6e-05, Gamma: 0.005",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 6e-05, Gamma: 0.05",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 6e-05, Gamma: 0.0625",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 6e-05, Gamma: 0.1",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 6e-05, Gamma: 0.2",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 6e-05, Gamma: 0.5",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 6e-05, Gamma: 0.7",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 6e-05, Gamma: 0.9",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 6e-05, Gamma: 0.99",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 7e-05, Gamma: 1e-05",134,12,202,17,41.36986301,20,40,,,,,
"Nu: 7e-05, Gamma: 2e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 7e-05, Gamma: 3e-05",190,17,146,12,55.34246575,20,40,,,,,
"Nu: 7e-05, Gamma: 4e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 7e-05, Gamma: 5e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 7e-05, Gamma: 6e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 7e-05, Gamma: 7e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 7e-05, Gamma: 8e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 7e-05, Gamma: 9e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 7e-05, Gamma: 0.0001",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 7e-05, Gamma: 0.0002",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 7e-05, Gamma: 0.0003",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 7e-05, Gamma: 0.0004",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 7e-05, Gamma: 0.005",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 7e-05, Gamma: 0.05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 7e-05, Gamma: 0.0625",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 7e-05, Gamma: 0.1",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 7e-05, Gamma: 0.2",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 7e-05, Gamma: 0.5",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 7e-05, Gamma: 0.7",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 7e-05, Gamma: 0.9",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 7e-05, Gamma: 0.99",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 8e-05, Gamma: 1e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 8e-05, Gamma: 2e-05",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 8e-05, Gamma: 3e-05",190,17,146,12,55.34246575,20,40,,,,,
"Nu: 8e-05, Gamma: 4e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 8e-05, Gamma: 5e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 8e-05, Gamma: 6e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 8e-05, Gamma: 7e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 8e-05, Gamma: 8e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 8e-05, Gamma: 9e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 8e-05, Gamma: 0.0001",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 8e-05, Gamma: 0.0002",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 8e-05, Gamma: 0.0003",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 8e-05, Gamma: 0.0004",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 8e-05, Gamma: 0.005",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 8e-05, Gamma: 0.05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 8e-05, Gamma: 0.0625",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 8e-05, Gamma: 0.1",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 8e-05, Gamma: 0.2",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 8e-05, Gamma: 0.5",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 8e-05, Gamma: 0.7",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 8e-05, Gamma: 0.9",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 8e-05, Gamma: 0.99",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 9e-05, Gamma: 1e-05",336,25,0,4,93.15068493,20,40,,,,,
"Nu: 9e-05, Gamma: 2e-05",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 9e-05, Gamma: 3e-05",190,17,146,12,55.34246575,20,40,,,,,
"Nu: 9e-05, Gamma: 4e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 9e-05, Gamma: 5e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 9e-05, Gamma: 6e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 9e-05, Gamma: 7e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 9e-05, Gamma: 8e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 9e-05, Gamma: 9e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 9e-05, Gamma: 0.0001",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 9e-05, Gamma: 0.0002",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 9e-05, Gamma: 0.0003",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 9e-05, Gamma: 0.0004",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 9e-05, Gamma: 0.005",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 9e-05, Gamma: 0.05",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 9e-05, Gamma: 0.0625",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 9e-05, Gamma: 0.1",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 9e-05, Gamma: 0.2",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 9e-05, Gamma: 0.5",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 9e-05, Gamma: 0.7",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 9e-05, Gamma: 0.9",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 9e-05, Gamma: 0.99",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 0.0001, Gamma: 1e-05",125,11,211,18,39.17808219,20,40,,,,,
"Nu: 0.0001, Gamma: 2e-05",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 0.0001, Gamma: 3e-05",190,17,146,12,55.34246575,20,40,,,,,
"Nu: 0.0001, Gamma: 4e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0001, Gamma: 5e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0001, Gamma: 6e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0001, Gamma: 7e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0001, Gamma: 8e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0001, Gamma: 9e-05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0001, Gamma: 0.0001",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0001, Gamma: 0.0002",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0001, Gamma: 0.0003",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 0.0001, Gamma: 0.0004",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 0.0001, Gamma: 0.005",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0001, Gamma: 0.05",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0001, Gamma: 0.0625",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0001, Gamma: 0.1",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0001, Gamma: 0.2",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0001, Gamma: 0.5",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0001, Gamma: 0.7",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0001, Gamma: 0.9",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0001, Gamma: 0.99",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0002, Gamma: 1e-05",114,9,222,20,36.71232877,20,40,,,,,
"Nu: 0.0002, Gamma: 2e-05",336,26,0,3,92.87671233,20,40,,,,,
"Nu: 0.0002, Gamma: 3e-05",133,15,203,14,40.2739726,20,40,,,,,
"Nu: 0.0002, Gamma: 4e-05",174,16,162,13,51.23287671,20,40,,,,,
"Nu: 0.0002, Gamma: 5e-05",210,20,126,9,60,20,40,,,,,
"Nu: 0.0002, Gamma: 6e-05",283,27,53,2,78.08219178,20,40,,,,,
"Nu: 0.0002, Gamma: 7e-05",285,27,51,2,78.63013699,20,40,,,,,
"Nu: 0.0002, Gamma: 8e-05",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 0.0002, Gamma: 9e-05",316,26,20,3,87.39726027,20,40,,,,,
"Nu: 0.0002, Gamma: 0.0001",336,26,0,3,92.87671233,20,40,,,,,
"Nu: 0.0002, Gamma: 0.0002",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0002, Gamma: 0.0003",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0002, Gamma: 0.0004",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0002, Gamma: 0.005",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 0.0002, Gamma: 0.05",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 0.0002, Gamma: 0.0625",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 0.0002, Gamma: 0.1",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 0.0002, Gamma: 0.2",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 0.0002, Gamma: 0.5",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 0.0002, Gamma: 0.7",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 0.0002, Gamma: 0.9",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 0.0002, Gamma: 0.99",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 0.0003, Gamma: 1e-05",245,21,91,8,69.31506849,20,40,,,,,
"Nu: 0.0003, Gamma: 2e-05",295,24,41,5,82.19178082,20,40,,,,,
"Nu: 0.0003, Gamma: 3e-05",125,12,211,17,38.90410959,20,40,,,,,
"Nu: 0.0003, Gamma: 4e-05",139,11,197,18,43.01369863,20,40,,,,,
"Nu: 0.0003, Gamma: 5e-05",202,18,134,11,58.35616438,20,40,,,,,
"Nu: 0.0003, Gamma: 6e-05",272,24,64,5,75.89041096,20,40,,,,,
"Nu: 0.0003, Gamma: 7e-05",176,14,160,15,52.32876712,20,40,,,,,
"Nu: 0.0003, Gamma: 8e-05",268,23,68,6,75.06849315,20,40,,,,,
"Nu: 0.0003, Gamma: 9e-05",317,26,19,3,87.67123288,20,40,,,,,
"Nu: 0.0003, Gamma: 0.0001",336,26,0,3,92.87671233,20,40,,,,,
"Nu: 0.0003, Gamma: 0.0002",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0003, Gamma: 0.0003",248,18,88,11,70.95890411,20,40,,,,,
"Nu: 0.0003, Gamma: 0.0004",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0003, Gamma: 0.005",320,26,16,3,88.49315068,20,40,,,,,
"Nu: 0.0003, Gamma: 0.05",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 0.0003, Gamma: 0.0625",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 0.0003, Gamma: 0.1",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 0.0003, Gamma: 0.2",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0003, Gamma: 0.5",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0003, Gamma: 0.7",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0003, Gamma: 0.9",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0003, Gamma: 0.99",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0004, Gamma: 1e-05",239,20,97,9,67.94520548,20,40,,,,,
"Nu: 0.0004, Gamma: 2e-05",303,23,33,6,84.65753425,20,40,,,,,
"Nu: 0.0004, Gamma: 3e-05",123,10,213,19,38.90410959,20,40,,,,,
"Nu: 0.0004, Gamma: 4e-05",130,11,206,18,40.54794521,20,40,,,,,
"Nu: 0.0004, Gamma: 5e-05",193,18,143,11,55.89041096,20,40,,,,,
"Nu: 0.0004, Gamma: 6e-05",268,23,68,6,75.06849315,20,40,,,,,
"Nu: 0.0004, Gamma: 7e-05",144,12,192,17,44.10958904,20,40,,,,,
"Nu: 0.0004, Gamma: 8e-05",253,20,83,9,71.78082192,20,40,,,,,
"Nu: 0.0004, Gamma: 9e-05",308,26,28,3,85.20547945,20,40,,,,,
"Nu: 0.0004, Gamma: 0.0001",334,26,2,3,92.32876712,20,40,,,,,
"Nu: 0.0004, Gamma: 0.0002",229,17,107,12,66.02739726,20,40,,,,,
"Nu: 0.0004, Gamma: 0.0003",320,27,16,2,88.21917808,20,40,,,,,
"Nu: 0.0004, Gamma: 0.0004",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0004, Gamma: 0.005",249,17,87,12,71.50684932,20,40,,,,,
"Nu: 0.0004, Gamma: 0.05",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 0.0004, Gamma: 0.0625",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 0.0004, Gamma: 0.1",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 0.0004, Gamma: 0.2",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0004, Gamma: 0.5",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0004, Gamma: 0.7",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0004, Gamma: 0.9",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.0004, Gamma: 0.99",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.005, Gamma: 1e-05",109,7,227,22,35.89041096,20,40,,,,,
"Nu: 0.005, Gamma: 2e-05",153,10,183,19,47.12328767,20,40,,,,,
"Nu: 0.005, Gamma: 3e-05",120,10,216,19,38.08219178,20,40,,,,,
"Nu: 0.005, Gamma: 4e-05",159,13,177,16,47.94520548,20,40,,,,,
"Nu: 0.005, Gamma: 5e-05",169,15,167,14,50.1369863,20,40,,,,,
"Nu: 0.005, Gamma: 6e-05",173,13,163,16,51.78082192,20,40,,,,,
"Nu: 0.005, Gamma: 7e-05",180,15,156,14,53.15068493,20,40,,,,,
"Nu: 0.005, Gamma: 8e-05",180,13,156,16,53.69863014,20,40,,,,,
"Nu: 0.005, Gamma: 9e-05",191,14,145,15,56.43835616,20,40,,,,,
"Nu: 0.005, Gamma: 0.0001",202,14,134,15,59.45205479,20,40,,,,,
"Nu: 0.005, Gamma: 0.0002",214,16,122,13,62.19178082,20,40,,,,,
"Nu: 0.005, Gamma: 0.0003",224,17,112,12,64.65753425,20,40,,,,,
"Nu: 0.005, Gamma: 0.0004",200,16,136,13,58.35616438,20,40,,,,,
"Nu: 0.005, Gamma: 0.005",264,17,72,12,75.61643836,20,40,,,,,
"Nu: 0.005, Gamma: 0.05",327,28,9,1,89.8630137,20,40,,,,,
"Nu: 0.005, Gamma: 0.0625",297,27,39,2,81.91780822,20,40,,,,,
"Nu: 0.005, Gamma: 0.1",332,28,4,1,91.23287671,20,40,,,,,
"Nu: 0.005, Gamma: 0.2",304,27,32,2,83.83561644,20,40,,,,,
"Nu: 0.005, Gamma: 0.5",336,28,0,1,92.32876712,20,40,,,,,
"Nu: 0.005, Gamma: 0.7",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.005, Gamma: 0.9",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.005, Gamma: 0.99",336,29,0,0,92.05479452,20,40,,,,,
"Nu: 0.05, Gamma: 1e-05",108,7,228,22,35.61643836,20,40,,,,,
"Nu: 0.05, Gamma: 2e-05",148,10,188,19,45.75342466,20,40,,,,,
"Nu: 0.05, Gamma: 3e-05",154,11,182,18,47.12328767,20,40,,,,,
"Nu: 0.05, Gamma: 4e-05",127,12,209,17,39.45205479,20,40,,,,,
"Nu: 0.05, Gamma: 5e-05",168,13,168,16,50.4109589,20,40,,,,,
"Nu: 0.05, Gamma: 6e-05",173,13,163,16,51.78082192,20,40,,,,,
"Nu: 0.05, Gamma: 7e-05",178,13,158,16,53.15068493,20,40,,,,,
